codMunicipio;regiao;estado;municipionome;municipiopopulacao;municipiocapital;qtdCrascomInternet;qtdCrassemInternet;qtdCreascomInternet;qtdCreassemInternet;qtd15a17anos;qtd18a24anos;qtdQualquerIdade;qtdSexoFemininoDe15a24Anos
5100250;CO;MT;ALTA FLORESTA;49233;N;0;0;0;0;0;0;26810;2728
5100300;CO;MT;ALTO ARAGUAIA;15670;N;0;0;0;0;0;0;5724;537
5100359;CO;MT;ALTO BOA VISTA;5249;N;0;0;0;0;0;0;2698;242
5100409;CO;MT;ALTO GARCAS;10321;N;0;0;0;0;0;0;4258;367
5100508;CO;MT;ALTO PARAGUAI;9951;N;0;0;0;0;0;0;4707;426
5100607;CO;MT;ALTO TAQUARI;8100;N;0;0;0;0;0;0;3276;305
5100805;CO;MT;APIACAS;8538;N;0;0;0;0;0;0;4081;378
5101001;CO;MT;ARAGUAIANA;3221;N;0;0;0;0;0;0;1493;136
5101209;CO;MT;ARAGUAINHA;1095;N;0;0;0;0;0;0;530;45
5101258;CO;MT;ARAPUTANGA;15387;N;0;0;0;0;0;0;7248;687
5101308;CO;MT;ARENAPOLIS;10355;N;0;0;0;0;0;0;5433;550
5101407;CO;MT;ARIPUANA;18581;N;0;0;0;0;0;0;9359;815
5101605;CO;MT;BARAO DE MELGACO;7591;N;0;0;0;0;0;0;4380;446
5101704;CO;MT;BARRA DO BUGRES;31058;N;0;0;0;0;0;0;16963;1765
5101803;CO;MT;BARRA DO GARCAS;56423;N;0;0;0;0;0;0;26144;2786
5101852;CO;MT;BOM JESUS DO ARAGUAIA;5231;N;0;0;0;0;0;0;3229;253
5101902;CO;MT;BRASNORTE;15280;N;0;0;0;0;0;0;5097;461
5102504;CO;MT;CACERES;87912;N;0;0;0;0;0;0;43482;4218
5102603;CO;MT;CAMPINAPOLIS;14222;N;0;0;0;0;0;0;9099;923
5102637;CO;MT;CAMPO NOVO DO PARECIS;27574;N;0;0;0;0;0;0;10723;1010
5102678;CO;MT;CAMPO VERDE;31612;N;0;0;0;0;0;0;12185;1163
5102686;CO;MT;CAMPOS DE JULIO;5019;N;0;0;0;0;0;0;2370;260
5102694;CO;MT;CANABRAVA DO NORTE;4767;N;0;0;0;0;0;0;2634;218
5102702;CO;MT;CANARANA;18701;N;0;0;0;0;0;0;6523;687
5102793;CO;MT;CARLINDA;10985;N;0;0;0;0;0;0;6647;644
5102850;CO;MT;CASTANHEIRA;8231;N;0;0;0;0;0;0;4457;362
5103007;CO;MT;CHAPADA DOS GUIMARAES;17799;N;0;0;0;0;0;0;9326;999
5103056;CO;MT;CLAUDIA;10972;N;0;0;0;0;0;0;5069;457
5103106;CO;MT;COCALINHO;5498;N;0;0;0;0;0;0;3147;267
5103205;CO;MT;COLIDER;30864;N;0;0;0;0;0;0;11361;1095
5103254;CO;MT;COLNIZA;26390;N;0;0;0;0;0;0;17141;1514
5103304;CO;MT;COMODORO;18157;N;0;0;0;0;0;0;8689;823
5103353;CO;MT;CONFRESA;25127;N;0;0;0;0;0;0;13763;1264
5103361;CO;MT;CONQUISTA D'OESTE;3388;N;0;0;0;0;0;0;1446;143
5103379;CO;MT;COTRIGUACU;14987;N;0;0;0;0;0;0;7845;659
5103403;CO;MT;CUIABA;551350;S;0;0;0;0;9324;21819;166333;16919
5103437;CO;MT;CURVELANDIA;4898;N;0;0;0;0;0;0;3236;297
5103452;CO;MT;DENISE;8494;N;0;0;0;0;0;0;4659;470
5103502;CO;MT;DIAMANTINO;20420;N;0;0;0;0;0;0;9403;1005
5103601;CO;MT;DOM AQUINO;8131;N;0;0;0;0;0;0;4433;447
5103700;CO;MT;FELIZ NATAL;10933;N;0;0;0;0;0;0;2855;223
5103809;CO;MT;FIGUEIROPOLIS D'OESTE;3805;N;0;0;0;0;0;0;1540;149
5103858;CO;MT;GAUCHA DO NORTE;6287;N;0;0;0;0;0;0;3296;290
5103908;CO;MT;GENERAL CARNEIRO;5018;N;0;0;0;0;0;0;3378;323
5103957;CO;MT;GLORIA D'OESTE;3125;N;0;0;0;0;0;0;2206;181
5104104;CO;MT;GUARANTA DO NORTE;32150;N;0;0;0;0;0;0;12421;1264
5104203;CO;MT;GUIRATINGA;13867;N;0;0;0;0;0;0;5324;482
5104500;CO;MT;INDIAVAI;2407;N;0;0;0;0;0;0;1528;117
5104526;CO;MT;IPIRANGA DO NORTE;5123;N;0;0;0;0;0;0;1647;152
5104542;CO;MT;ITANHANGA;5260;N;0;0;0;0;0;0;2243;187
5104559;CO;MT;ITAUBA;4570;N;0;0;0;0;0;0;2848;270
5104609;CO;MT;ITIQUIRA;11493;N;0;0;0;0;0;0;5005;537
5104807;CO;MT;JACIARA;25666;N;0;0;0;0;0;0;10606;941
5104906;CO;MT;JANGADA;7696;N;0;0;0;0;0;0;4801;492
5105002;CO;MT;JAURU;10461;N;0;0;0;0;0;0;3793;323
5105101;CO;MT;JUARA;32769;N;0;0;0;0;0;0;10144;1040
5105150;CO;MT;JUINA;39260;N;0;0;0;0;0;0;15990;1411
5105176;CO;MT;JURUENA;11269;N;0;0;0;0;0;0;4937;460
5105200;CO;MT;JUSCIMEIRA;11434;N;0;0;0;0;0;0;5560;570
5105234;CO;MT;LAMBARI D'OESTE;5438;N;0;0;0;0;0;0;3049;276
5105259;CO;MT;LUCAS DO RIO VERDE;45545;N;0;0;0;0;0;0;18685;1988
5105309;CO;MT;LUCIARA;2229;N;0;0;0;0;0;0;1593;148
5105580;CO;MT;MARCELANDIA;11994;N;0;0;0;0;0;0;5598;530
5105606;CO;MT;MATUPA;14172;N;0;0;0;0;0;0;4762;451
5105622;CO;MT;MIRASSOL D'OESTE;25331;N;0;0;0;0;0;0;14044;1319
5105903;CO;MT;NOBRES;15011;N;0;0;0;0;0;0;7443;764
5106000;CO;MT;NORTELANDIA;6438;N;0;0;0;0;0;0;3526;330
5106109;CO;MT;NOSSA SENHORA DO LIVRAMENTO;11592;N;0;0;0;0;0;0;7653;779
5106158;CO;MT;NOVA BANDEIRANTES;11630;N;0;0;0;0;0;0;6906;643
5106208;CO;MT;NOVA BRASILANDIA;4593;N;0;0;0;0;0;0;3050;227
5106216;CO;MT;NOVA CANAA DO NORTE;12132;N;0;0;0;0;0;0;4025;369
5108808;CO;MT;NOVA GUARITA;4929;N;0;0;0;0;0;0;2711;266
5106182;CO;MT;NOVA LACERDA;5469;N;0;0;0;0;0;0;3519;295
5108857;CO;MT;NOVA MARILANDIA;2925;N;0;0;0;0;0;0;1434;134
5108907;CO;MT;NOVA MARINGA;6590;N;0;0;0;0;0;0;2930;257
5108956;CO;MT;NOVA MONTE VERDE;8088;N;0;0;0;0;0;0;3312;315
5106224;CO;MT;NOVA MUTUM;31633;N;0;0;0;0;0;0;9567;955
5106174;CO;MT;NOVA NAZARE;3021;N;0;0;0;0;0;0;1589;176
5106232;CO;MT;NOVA OLIMPIA;17529;N;0;0;0;0;0;0;9772;1024
5106190;CO;MT;NOVA SANTA HELENA;3475;N;0;0;0;0;0;0;2002;161
5106240;CO;MT;NOVA UBIRATA;9245;N;0;0;0;0;0;0;3241;259
5106257;CO;MT;NOVA XAVANTINA;19475;N;0;0;0;0;0;0;6041;550
5106273;CO;MT;NOVO HORIZONTE DO NORTE;3746;N;0;0;0;0;0;0;2017;208
5106265;CO;MT;NOVO MUNDO;7069;N;0;0;0;0;0;0;3807;373
5106315;CO;MT;NOVO SANTO ANTONIO;2005;N;0;0;0;0;0;0;1173;94
5106281;CO;MT;NOVO SAO JOAQUIM;6043;N;0;0;0;0;0;0;3874;336
5106299;CO;MT;PARANAITA;10690;N;0;0;0;0;0;0;5502;541
5106307;CO;MT;PARANATINGA;19280;N;0;0;0;0;0;0;9262;829
5106372;CO;MT;PEDRA PRETA;15693;N;0;0;0;0;0;0;7449;776
5106422;CO;MT;PEIXOTO DE AZEVEDO;30762;N;0;0;0;0;0;0;14421;1455
5106455;CO;MT;PLANALTO DA SERRA;2726;N;0;0;0;0;0;0;1649;156
5106505;CO;MT;POCONE;31778;N;0;0;0;0;0;0;19532;2118
5106653;CO;MT;PONTAL DO ARAGUAIA;5427;N;0;0;0;0;0;0;2966;278
5106703;CO;MT;PONTE BRANCA;1783;N;0;0;0;0;0;0;888;72
5106752;CO;MT;PONTES E LACERDA;41386;N;0;0;0;0;0;0;19714;1865
5106778;CO;MT;PORTO ALEGRE DO NORTE;10754;N;0;0;0;0;0;0;6099;570
5106802;CO;MT;PORTO DOS GAUCHOS;5448;N;0;0;0;0;0;0;2444;230
5106828;CO;MT;PORTO ESPERIDIAO;10950;N;0;0;0;0;0;0;7089;624
5106851;CO;MT;PORTO ESTRELA;3639;N;0;0;0;0;0;0;2283;258
5107008;CO;MT;POXOREO;17602;N;0;0;0;0;0;0;8499;793
5107040;CO;MT;PRIMAVERA DO LESTE;52114;N;0;0;0;0;0;0;19970;2045
5107065;CO;MT;QUERENCIA;13021;N;0;0;0;0;0;0;4434;417
5107156;CO;MT;RESERVA DO CABACAL;2578;N;0;0;0;0;0;0;1809;180
5107180;CO;MT;RIBEIRAO CASCALHEIRA;8880;N;0;0;0;0;0;0;4945;478
5107198;CO;MT;RIBEIRAOZINHO;2199;N;0;0;0;0;0;0;1002;73
5107206;CO;MT;RIO BRANCO;5061;N;0;0;0;0;0;0;2973;265
5107578;CO;MT;RONDOLANDIA;3538;N;0;0;0;0;0;0;2154;234
5107602;CO;MT;RONDONOPOLIS;195550;N;0;0;0;0;0;0;70168;7316
5107701;CO;MT;ROSARIO OESTE;17682;N;0;0;0;0;0;0;10703;1026
5107750;CO;MT;SALTO DO CEU;3903;N;0;0;0;0;0;0;2366;239
5107248;CO;MT;SANTA CARMEM;4075;N;0;0;0;0;0;0;2453;236
5107743;CO;MT;SANTA CRUZ DO XINGU;1899;N;0;0;0;0;0;0;1027;90
5107768;CO;MT;SANTA RITA DO TRIVELATO;2466;N;0;0;0;0;0;0;1068;95
5107776;CO;MT;SANTA TEREZINHA;7399;N;0;0;0;0;0;0;4305;380
5107263;CO;MT;SANTO AFONSO;2974;N;0;0;0;0;0;0;1756;161
5107792;CO;MT;SANTO ANTONIO DO LESTE;3757;N;0;0;0;0;0;0;1809;180
5107800;CO;MT;SANTO ANTONIO DO LEVERGER;18409;N;0;0;0;0;0;0;10628;1033
5107859;CO;MT;SAO FELIX DO ARAGUAIA;10531;N;0;0;0;0;0;0;5352;484
5107297;CO;MT;SAO JOSE DO POVO;3601;N;0;0;0;0;0;0;1697;125
5107305;CO;MT;SAO JOSE DO RIO CLARO;17128;N;0;0;0;0;0;0;6575;674
5107354;CO;MT;SAO JOSE DO XINGU;5267;N;0;0;0;0;0;0;3776;357
5107107;CO;MT;SAO JOSE DOS QUATRO MARCOS;18963;N;0;0;0;0;0;0;9700;914
5107404;CO;MT;SAO PEDRO DA CIPA;4142;N;0;0;0;0;0;0;2501;230
5107875;CO;MT;SAPEZAL;18080;N;0;0;0;0;0;0;5909;588
5107883;CO;MT;SERRA NOVA DOURADA;1365;N;0;0;0;0;0;0;1040;88
5107909;CO;MT;SINOP;113082;N;0;0;0;0;0;0;37714;3721
5107925;CO;MT;SORRISO;66506;N;0;0;0;0;0;0;16030;1362
5107941;CO;MT;TABAPORA;9917;N;0;0;0;0;0;0;4071;400
5107958;CO;MT;TANGARA DA SERRA;84076;N;0;0;0;0;0;0;25557;2858
5108006;CO;MT;TAPURAH;10390;N;0;0;0;0;0;0;4837;486
5108055;CO;MT;TERRA NOVA DO NORTE;11302;N;0;0;0;0;0;0;4563;447
5108105;CO;MT;TESOURO;3437;N;0;0;0;0;0;0;1534;140
5108204;CO;MT;TORIXOREU;4036;N;0;0;0;0;0;0;2110;171
5108303;CO;MT;UNIAO DO SUL;3767;N;0;0;0;0;0;0;1904;167
5108352;CO;MT;VALE DE SAO DOMINGOS;3058;N;0;0;0;0;0;0;2088;179
5108402;CO;MT;VARZEA GRANDE;252709;N;0;0;0;0;0;0;112742;12511
5108501;CO;MT;VERA;10235;N;0;0;0;0;0;0;4862;465
5105507;CO;MT;VILA BELA DA SANTISSIMA TRINDADE;14491;N;0;0;0;0;0;0;8382;802
5108600;CO;MT;VILA RICA;21403;N;0;0;0;0;0;0;7711;709
1200013;N;AC;ACRELANDIA;12538;N;0;0;0;0;0;0;9856;995
1200054;N;AC;ASSIS BRASIL;6075;N;0;0;0;0;0;0;6299;608
1200104;N;AC;BRASILEIA;21438;N;0;0;0;0;0;0;13938;1305
1200138;N;AC;BUJARI;8474;N;0;0;0;0;0;0;6464;587
1200179;N;AC;CAPIXABA;8810;N;0;0;0;0;0;0;7047;609
1200203;N;AC;CRUZEIRO DO SUL;78444;N;0;0;0;0;0;0;59208;5771
1200252;N;AC;EPITACIOLANDIA;15126;N;0;0;0;0;0;0;8960;1002
1200302;N;AC;FEIJO;32311;N;0;0;0;0;0;0;21799;2139
1200328;N;AC;JORDAO;6531;N;0;0;0;0;0;0;6287;547
1200336;N;AC;MANCIO LIMA;15246;N;0;0;0;0;0;0;13501;1306
1200344;N;AC;MANOEL URBANO;7989;N;0;0;0;0;0;0;7134;745
1200351;N;AC;MARECHAL THAUMATURGO;14200;N;0;0;0;0;0;0;11605;1019
1200385;N;AC;PLACIDO DE CASTRO;17203;N;0;0;0;0;0;0;11447;1056
1200807;N;AC;PORTO ACRE;14806;N;0;0;0;0;0;0;12817;1227
1200393;N;AC;PORTO WALTER;9172;N;0;0;0;0;0;0;7585;622
1200401;N;AC;RIO BRANCO;335796;S;0;0;0;0;9313;22980;151918;16127
1200427;N;AC;RODRIGUES ALVES;14334;N;0;0;0;0;0;0;11271;1081
1200435;N;AC;SANTA ROSA DO PURUS;4612;N;0;0;0;0;0;0;3711;324
1200500;N;AC;SENA MADUREIRA;37993;N;0;0;0;0;0;0;33079;3262
1200450;N;AC;SENADOR GUIOMARD;20153;N;0;0;0;0;0;0;15147;1597
1200609;N;AC;TARAUACA;35526;N;0;0;0;0;0;0;25213;2218
1200708;N;AC;XAPURI;16016;N;0;0;0;0;0;0;9775;892
1300029;N;AM;ALVARAES;14080;N;0;0;0;0;0;0;11415;1104
1300060;N;AM;AMATURA;9657;N;0;0;0;0;0;0;7420;725
1300086;N;AM;ANAMA;10193;N;0;0;0;0;0;0;7661;757
1300102;N;AM;ANORI;16289;N;0;0;0;0;0;0;9297;948
1300144;N;AM;APUI;18059;N;0;0;0;0;0;0;10500;979
1300201;N;AM;ATALAIA DO NORTE;15149;N;0;0;0;0;0;0;8336;936
1300300;N;AM;AUTAZES;31876;N;0;0;0;0;0;0;24301;2357
1300409;N;AM;BARCELOS;25715;N;0;0;0;0;0;0;10757;1142
1300508;N;AM;BARREIRINHA;27361;N;1;0;0;0;0;0;22935;1885
1300607;N;AM;BENJAMIN CONSTANT;33391;N;0;0;0;0;0;0;23411;2297
1300631;N;AM;BERURI;15500;N;0;0;0;0;0;0;12606;1193
1300680;N;AM;BOA VISTA DO RAMOS;14921;N;0;0;0;0;0;0;11915;1219
1300706;N;AM;BOCA DO ACRE;29880;N;0;0;0;0;0;0;21207;2250
1300805;N;AM;BORBA;34452;N;0;0;0;0;0;0;20819;2126
1300839;N;AM;CAAPIRANGA;10909;N;0;0;0;0;0;0;7042;721
1300904;N;AM;CANUTAMA;12727;N;0;0;0;0;0;0;8385;934
1301001;N;AM;CARAUARI;25700;N;0;0;0;0;0;0;19980;2002
1301100;N;AM;CAREIRO;32631;N;0;0;0;0;0;0;19649;1844
1301159;N;AM;CAREIRO DA VARZEA;23963;N;0;0;0;0;0;0;13218;1338
1301209;N;AM;COARI;75909;N;0;0;0;0;0;0;47855;5252
1301308;N;AM;CODAJAS;23119;N;0;0;0;0;0;0;14490;1465
1301407;N;AM;EIRUNEPE;30666;N;0;0;0;0;0;0;23012;2480
1301506;N;AM;ENVIRA;16328;N;0;0;0;0;0;0;12599;1341
1301605;N;AM;FONTE BOA;22659;N;0;0;0;0;0;0;15732;1586
1301654;N;AM;GUAJARA;14074;N;0;0;0;0;0;0;11185;1145
1301704;N;AM;HUMAITA;44116;N;0;0;0;0;0;0;29281;3028
1301803;N;AM;IPIXUNA;22199;N;0;0;0;0;0;0;9996;947
1301852;N;AM;IRANDUBA;40735;N;0;0;0;0;0;0;28601;2804
1301902;N;AM;ITACOATIARA;86840;N;0;0;0;0;0;0;57498;5706
1301951;N;AM;ITAMARATI;8040;N;0;0;0;0;0;0;7140;716
1302009;N;AM;ITAPIRANGA;8200;N;0;0;0;0;0;0;6844;705
1302108;N;AM;JAPURA;7289;N;0;0;0;0;0;0;4232;408
1302207;N;AM;JURUA;10822;N;0;0;0;0;0;0;8145;784
1302306;N;AM;JUTAI;17964;N;0;0;0;0;0;0;15040;1446
1302405;N;AM;LABREA;37574;N;0;0;0;0;0;0;30996;3037
1302504;N;AM;MANACAPURU;85144;N;0;0;0;0;0;0;63193;7114
1302553;N;AM;MANAQUIRI;22807;N;0;0;0;0;0;0;13783;1368
1302603;N;AM;MANAUS;1802525;S;0;0;0;0;40436;90070;718551;70544
1302702;N;AM;MANICORE;47011;N;0;0;0;0;0;0;30744;2879
1302801;N;AM;MARAA;17364;N;0;0;0;0;0;0;11360;1046
1302900;N;AM;MAUES;51847;N;0;0;0;0;0;0;38081;3701
1303007;N;AM;NHAMUNDA;18278;N;0;0;0;0;0;0;16634;1775
1303106;N;AM;NOVA OLINDA DO NORTE;30761;N;0;0;0;0;0;0;17581;2026
1303205;N;AM;NOVO AIRAO;14780;N;0;0;0;0;0;0;8727;923
1303304;N;AM;NOVO ARIPUANA;21389;N;0;0;0;0;0;0;12445;1213
1303403;N;AM;PARINTINS;102066;N;0;0;0;0;0;0;65846;7232
1303502;N;AM;PAUINI;18153;N;0;0;0;0;0;0;12806;1310
1303536;N;AM;PRESIDENTE FIGUEIREDO;27121;N;0;0;0;0;0;0;15360;1414
1303569;N;AM;RIO PRETO DA EVA;25758;N;0;0;0;0;0;0;12421;1247
1303601;N;AM;SANTA ISABEL DO RIO NEGRO;18133;N;0;0;0;0;0;0;8146;788
1303700;N;AM;SANTO ANTONIO DO ICA;24487;N;0;0;0;0;0;0;17847;1800
1303809;N;AM;SAO GABRIEL DA CACHOEIRA;37300;N;0;0;0;0;0;0;26107;2434
1303908;N;AM;SAO PAULO DE OLIVENCA;31426;N;0;0;0;0;0;0;19425;1918
1303957;N;AM;SAO SEBASTIAO DO UATUMA;10688;N;0;0;0;0;0;0;7366;809
1304005;N;AM;SILVES;8445;N;0;0;0;0;0;0;7567;716
1304062;N;AM;TABATINGA;52279;N;0;0;0;0;0;0;32584;3075
1304104;N;AM;TAPAUA;19077;N;0;0;0;0;0;0;15286;1552
1304203;N;AM;TEFE;61399;N;0;0;0;0;0;0;40318;3687
1304237;N;AM;TONANTINS;17056;N;0;0;0;0;0;0;11155;1228
1304260;N;AM;UARINI;11906;N;0;0;0;0;0;0;7952;801
1304302;N;AM;URUCARA;17019;N;0;0;0;0;0;0;12071;1315
1304401;N;AM;URUCURITUBA;17731;N;0;0;0;0;0;0;12913;1553
1600105;N;AP;AMAPA;8005;N;0;0;0;0;0;0;5285;546
1600204;N;AP;CALCOENE;8964;N;0;0;0;0;0;0;7380;752
1600212;N;AP;CUTIAS;4634;N;0;0;0;0;0;0;3448;336
1600238;N;AP;FERREIRA GOMES;5772;N;0;0;0;0;0;0;3519;425
1600253;N;AP;ITAUBAL;4267;N;0;0;0;0;0;0;3175;345
1600279;N;AP;LARANJAL DO JARI;39805;N;0;0;0;0;0;0;25128;2862
1600303;N;AP;MACAPA;397913;S;0;0;0;0;10324;20544;137518;15651
1600402;N;AP;MAZAGAO;17030;N;0;0;0;0;0;0;13200;1379
1600501;N;AP;OIAPOQUE;20426;N;0;0;0;0;0;0;11500;1183
1600154;N;AP;PEDRA BRANCA DO AMAPARI;10773;N;0;0;0;0;0;0;5769;580
1600535;N;AP;PORTO GRANDE;16825;N;0;0;0;0;0;0;7645;842
1600550;N;AP;PRACUUBA;3783;N;0;0;0;0;0;0;3062;311
1600600;N;AP;SANTANA;101203;N;0;0;0;0;0;0;57325;6012
1600055;N;AP;SERRA DO NAVIO;4409;N;0;0;0;0;0;0;2725;231
1600709;N;AP;TARTARUGALZINHO;12435;N;0;0;0;0;0;0;8653;1025
1600808;N;AP;VITORIA DO JARI;12445;N;0;0;0;0;0;0;9830;1109
1500107;N;PA;ABAETETUBA;141054;N;0;0;0;0;0;0;102744;11564
1500131;N;PA;ABEL FIGUEIREDO;6792;N;0;0;0;0;0;0;4737;443
1500206;N;PA;ACARA;53605;N;0;0;0;0;0;0;35119;3745
1500305;N;PA;AFUA;35017;N;0;0;0;0;0;0;25814;2605
1500347;N;PA;AGUA AZUL DO NORTE;25061;N;0;0;0;0;0;0;12332;1273
1500404;N;PA;ALENQUER;52714;N;0;0;0;0;0;0;41745;3785
1500503;N;PA;ALMEIRIM;33665;N;0;0;0;0;0;0;22333;2463
1500602;N;PA;ALTAMIRA;105030;N;0;0;0;0;0;0;45044;4857
1500701;N;PA;ANAJAS;24771;N;0;0;0;0;0;0;21609;2020
1500800;N;PA;ANANINDEUA;471744;N;0;0;0;0;0;0;156334;16811
1500859;N;PA;ANAPU;20493;N;0;0;0;0;0;0;16378;1667
1500909;N;PA;AUGUSTO CORREA;40499;N;0;0;0;0;0;0;36315;3266
1500958;N;PA;AURORA DO PARA;26579;N;0;0;0;0;0;0;16827;1715
1501006;N;PA;AVEIRO;15767;N;0;0;0;0;0;0;12679;1452
1501105;N;PA;BAGRE;23855;N;0;0;0;0;0;0;15259;1579
1501204;N;PA;BAIAO;36907;N;0;0;0;0;0;0;22461;2325
1501253;N;PA;BANNACH;3434;N;0;0;0;0;0;0;2441;216
1501303;N;PA;BARCARENA;99800;N;0;0;0;0;0;0;56783;6035
1501402;N;PA;BELEM;1392031;S;0;0;0;0;22592;65495;401764;45797
1501451;N;PA;BELTERRA;16324;N;0;0;0;0;0;0;15082;1389
1501501;N;PA;BENEVIDES;51663;N;0;0;0;0;0;0;27654;2988
1501576;N;PA;BOM JESUS DO TOCANTINS;15246;N;1;0;0;0;0;0;8489;880
1501600;N;PA;BONITO;13630;N;0;0;0;0;0;0;8751;903
1501709;N;PA;BRAGANCA;113165;N;0;0;0;0;0;0;79002;8024
1501725;N;PA;BRASIL NOVO;17960;N;0;0;0;0;0;0;9922;1006
1501758;N;PA;BREJO GRANDE DO ARAGUAIA;7324;N;0;0;0;0;0;0;6151;707
1501782;N;PA;BREU BRANCO;52497;N;0;0;0;0;0;0;33182;3400
1501808;N;PA;BREVES;92865;N;0;0;0;0;0;0;65806;6300
1501907;N;PA;BUJARU;25700;N;0;0;0;0;0;0;22076;2478
1502004;N;PA;CACHOEIRA DO ARARI;20460;N;0;0;0;0;0;0;14292;1540
1501956;N;PA;CACHOEIRA DO PIRIA;26476;N;0;0;0;0;0;0;15178;1391
1502103;N;PA;CAMETA;120904;N;0;0;0;0;0;0;81723;9485
1502152;N;PA;CANAA DOS CARAJAS;26727;N;0;0;0;0;0;0;15861;1626
1502202;N;PA;CAPANEMA;63628;N;0;0;0;0;0;0;39146;3880
1502301;N;PA;CAPITAO POCO;51899;N;0;0;0;0;0;0;37184;3862
1502400;N;PA;CASTANHAL;173096;N;0;0;0;0;0;0;93898;9854
1502509;N;PA;CHAVES;21138;N;0;0;0;0;0;0;12909;1485
1502608;N;PA;COLARES;11382;N;0;0;0;0;0;0;7798;882
1502707;N;PA;CONCEICAO DO ARAGUAIA;45530;N;0;0;0;0;0;0;28298;2496
1502756;N;PA;CONCORDIA DO PARA;28221;N;0;0;0;0;0;0;19967;2141
1502764;N;PA;CUMARU DO NORTE;10478;N;0;0;0;0;0;0;6086;516
1502772;N;PA;CURIONOPOLIS;18295;N;0;0;0;0;0;0;15389;1633
1502806;N;PA;CURRALINHO;28582;N;0;0;0;0;0;0;24559;2477
1502855;N;PA;CURUA;12262;N;0;0;0;0;0;0;10319;1059
1502905;N;PA;CURUCA;34490;N;0;0;0;0;0;0;24838;2629
1502939;N;PA;DOM ELISEU;51318;N;0;0;0;0;0;0;27438;2644
1502954;N;PA;ELDORADO DOS CARAJAS;31745;N;0;0;0;0;0;0;20458;1948
1503002;N;PA;FARO;8181;N;0;0;0;0;0;0;5981;667
1503044;N;PA;FLORESTA DO ARAGUAIA;17825;N;0;0;0;0;0;0;12194;1253
1503077;N;PA;GARRAFAO DO NORTE;25051;N;0;0;0;0;0;0;22597;2379
1503093;N;PA;GOIANESIA DO PARA;30437;N;0;0;0;0;0;0;22045;2243
1503101;N;PA;GURUPA;29060;N;0;0;0;0;0;0;22739;2396
1503200;N;PA;IGARAPE-ACU;35843;N;0;0;0;0;0;0;23004;2573
1503309;N;PA;IGARAPE-MIRI;58023;N;0;0;0;0;0;0;46210;5207
1503408;N;PA;INHANGAPI;10064;N;0;0;0;0;0;0;7140;772
1503457;N;PA;IPIXUNA DO PARA;51383;N;0;0;0;0;0;0;21955;2120
1503507;N;PA;IRITUIA;31382;N;0;0;0;0;0;0;23573;2501
1503606;N;PA;ITAITUBA;97343;N;0;0;0;0;0;0;62520;7028
1503705;N;PA;ITUPIRANGA;51258;N;0;0;0;0;0;0;35864;3501
1503754;N;PA;JACAREACANGA;14040;N;0;0;0;0;0;0;10907;1063
1503804;N;PA;JACUNDA;51375;N;0;0;0;0;0;0;28718;2924
1503903;N;PA;JURUTI;47123;N;0;0;0;0;0;0;32787;3237
1504000;N;PA;LIMOEIRO DO AJURU;25028;N;0;0;0;0;0;0;21684;2274
1504059;N;PA;MAE DO RIO;27892;N;0;0;0;0;0;0;25057;2576
1504109;N;PA;MAGALHAES BARATA;8115;N;0;0;0;0;0;0;6258;589
1504208;N;PA;MARABA;233462;N;0;0;0;0;0;0;107068;11343
1504307;N;PA;MARACANA;28376;N;0;0;0;0;0;0;22974;2406
1504406;N;PA;MARAPANIM;26605;N;0;0;0;0;0;0;18137;1769
1504422;N;PA;MARITUBA;108251;N;0;0;0;0;0;0;59634;6151
1504455;N;PA;MEDICILANDIA;27442;N;0;0;0;0;0;0;17261;1582
1504505;N;PA;MELGACO;24789;N;0;0;0;0;0;0;19422;1956
1504604;N;PA;MOCAJUBA;26745;N;0;0;0;0;0;0;23917;2492
1504703;N;PA;MOJU;69921;N;0;0;0;0;0;0;47751;5305
1504802;N;PA;MONTE ALEGRE;55459;N;0;0;0;0;0;0;46976;5040
1504901;N;PA;MUANA;34237;N;0;0;0;0;0;0;22621;2093
1504950;N;PA;NOVA ESPERANCA DO PIRIA;20159;N;0;0;0;0;0;0;15589;1600
1504976;N;PA;NOVA IPIXUNA;14645;N;0;0;0;0;0;0;11307;1050
1505007;N;PA;NOVA TIMBOTEUA;13660;N;0;0;0;0;0;0;8806;852
1505031;N;PA;NOVO PROGRESSO;25106;N;0;0;0;0;0;0;11970;1259
1505064;N;PA;NOVO REPARTIMENTO;62124;N;0;0;0;0;0;0;42131;4266
1505106;N;PA;OBIDOS;49254;N;0;0;0;0;0;0;36625;3402
1505205;N;PA;OEIRAS DO PARA;28595;N;0;0;0;0;0;0;23446;2286
1505304;N;PA;ORIXIMINA;62963;N;0;0;0;0;0;0;39084;4267
1505403;N;PA;OUREM;16296;N;0;0;0;0;0;0;14181;1493
1505437;N;PA;OURILANDIA DO NORTE;27564;N;0;0;0;0;0;0;14007;1376
1505486;N;PA;PACAJA;40052;N;0;0;0;0;0;0;24459;2178
1505494;N;PA;PALESTINA DO PARA;7487;N;0;0;0;0;0;0;6964;758
1505502;N;PA;PARAGOMINAS;97788;N;0;0;0;0;0;0;64414;6636
1505536;N;PA;PARAUAPEBAS;153942;N;0;0;0;0;0;0;74861;8299
1505551;N;PA;PAU D'ARCO;6029;N;0;0;0;0;0;0;4964;510
1505601;N;PA;PEIXE-BOI;7868;N;0;0;0;0;0;0;6395;636
